Data de Cadastro,ID,SubProduto,Produto Vinculado,Categoria,Fornecedor,Tamanho,UN,Fator,NCM,CST,CFOP,Status
15/06/2025 16:06:54,398,Coco Em Flocos Adoçado *Sococo*,Coco Em Flocos Adoçado *Sococo*,Confeitaria,Cecotti,5kg,UN,5,,,,
15/06/2025 16:06:54,399,Coco Em Flocos Adoçado *Sococo*,Coco Em Flocos Adoçado *Sococo*,Confeitaria,Coppa,5kg,UN,5,,,,
15/06/2025 16:06:54,400,Coco Em Flocos Adoçado *Sococo*,Coco Em Flocos Adoçado *Sococo*,Confeitaria,MixPan,5kg,UN,5,,,,
15/06/2025 16:06:54,401,Coco Em Flocos Adoçado *Sococo*,Coco Em Flocos Adoçado *Sococo*,Confeitaria,Riberfoods,5kg,UN,5,,,,
15/06/2025 16:06:54,402,Coco Em Flocos Adoçado *Sococo*,Coco Em Flocos Adoçado *Sococo*,Confeitaria,Sorpan,1KG,UN,5,,,,
15/06/2025 16:06:54,404,Coco Ralado Fino *(Exceto Copra)*,Coco Ralado Fino *(Exceto Copra)*,Confeitaria,Cecotti,10KG,UN,10,,,,
15/06/2025 16:06:54,405,Coco Ralado Fino *(Exceto Copra)*,Coco Ralado Fino *(Exceto Copra)*,Confeitaria,Coppa,10KG,UN,10,,,,
15/06/2025 16:06:54,406,Coco Ralado Fino *(Exceto Copra)* 1kg,Coco Ralado Fino *(Exceto Copra)*,Confeitaria,F Martins,1kg ducoco,UN,1,,,,
15/06/2025 16:06:54,407,Coco Ralado Fino SuperCoco 5kg,Coco Ralado Fino *(Exceto Copra)*,Confeitaria,MixPan,5k,UN,5,,,,
15/06/2025 16:06:54,408,Coco Ralado Fino *(Exceto Copra)*,Coco Ralado Fino *(Exceto Copra)*,Confeitaria,Riberfoods,10KG,UN,10,,,,
15/06/2025 16:06:54,409,Coco Ralado Fino *(Exceto Copra)*,Coco Ralado Fino *(Exceto Copra)*,Confeitaria,Sorpan,5kg,UN,5,,,,
15/06/2025 16:06:54,411,Colorífico em Pó,Colorífico em Pó,Pizzaria,Cecotti,1KG,UN,1,,,,
15/06/2025 16:06:54,412,Colorífico em Pó,Colorífico em Pó,Pizzaria,Coppa,1KG,UN,1,,,,
15/06/2025 16:06:54,413,Colorífico em Pó,Colorífico em Pó,Pizzaria,F Martins,12X1KG,UN,12,,,,
15/06/2025 16:06:54,414,Colorífico em Pó,Colorífico em Pó,Pizzaria,MartMinas,1KG,UN,"0,5",,,,
15/06/2025 16:06:54,415,Colorífico em Pó,Colorífico em Pó,Pizzaria,Riberfoods,1KG,UN,1,,,,
15/06/2025 16:06:54,416,Colorífico em Pó,Colorífico em Pó,Pizzaria,Sorpan,1kg,Un,1,,,,
15/06/2025 16:06:54,418,Confeito Coração,Confeito Coração,Confeitaria,Cecotti,500G,UN,"0,5",,,,
15/06/2025 16:06:54,419,Confeito Coração,Confeito Coração,Confeitaria,Coppa,500G,UN,"0,5",,,,
15/06/2025 16:06:54,420,Confeito Coração,Confeito Coração,Confeitaria,F Martins,500G,UN,"0,5",,,,
15/06/2025 16:06:54,421,Confeito Coração,Confeito Coração,Confeitaria,Harald,12x500g,CX,6,,,,
15/06/2025 16:06:54,422,Confeito Coração,Confeito Coração,Confeitaria,Riberfoods,150g,UN,"0,15",,,,
15/06/2025 16:06:54,423,Confeito Coração,Confeito Coração,Confeitaria,Sorpan,,,"0,15",,,,
15/06/2025 16:06:54,425,Confeito Disquete Chocolate Colorido,Confeito Disquete Chocolate Colorido,Confeitaria,Cecotti,500gr,UN,"0,5",,,,
15/06/2025 16:06:54,426,Confeito Disquete Chocolate Colorido,Confeito Disquete Chocolate Colorido,Confeitaria,Coppa,500gr,UN,1,,,,
15/06/2025 16:06:54,427,Confeito Disquete Chocolate Colorido,Confeito Disquete Chocolate Colorido,Confeitaria,F Martins,500gr,UN,0.5,,,,
15/06/2025 16:06:54,428,Confeito Disquete Chocolate Colorido,Confeito Disquete Chocolate Colorido,Confeitaria,Riberfoods,500gr,UN,1,,,,
15/06/2025 16:06:54,429,Confeito Disquete Chocolate Colorido,Confeito Disquete Chocolate Colorido,Confeitaria,Sorpan,1kg,Un,1,,,,
15/06/2025 16:06:54,431,Confeito Estrelinha,Confeito Estrelinha,Confeitaria,Cecotti,500G,UN,"0,5",,,,
15/06/2025 16:06:54,432,Confeito Estrelinha,Confeito Estrelinha,Confeitaria,Coppa,500G,UN,"0,5",,,,
15/06/2025 16:06:54,433,Confeito Estrelinha,Confeito Estrelinha,Confeitaria,F Martins,500G,UN,"0,5",,,,
15/06/2025 16:06:54,434,Confeito Estrelinha,Confeito Estrelinha,Confeitaria,Harald,12x500g,CX,6,,,,
15/06/2025 16:06:54,435,Confeito Estrelinha,Confeito Estrelinha,Confeitaria,Riberfoods,500G,UN,"0,15",,,,
15/06/2025 16:06:54,436,Confeito Estrelinha,Confeito Estrelinha,Confeitaria,Sorpan,,,"0,15",,,,
15/06/2025 16:06:54,437,Copo Descartavel 200Ml (CAIXA),Copo Descartavel 200Ml (CAIXA),Atendimento,Cecotti,CX C/2500UNDS,CX,25,,,,
15/06/2025 16:06:54,438,Copo Descartavel 200Ml (CAIXA) copomax ou coposul,Copo Descartavel 200Ml (CAIXA),Atendimento,F Martins,25X100,Cx,25,,,,
15/06/2025 16:06:54,439,Copo Descartavel 200Ml (CAIXA),Copo Descartavel 200Ml (CAIXA),Atendimento,Plaspel,200 ml,CX,25,,,,
15/06/2025 16:06:54,440,Copo Descartavel 200Ml (CAIXA),Copo Descartavel 200Ml (CAIXA),Atendimento,Plastripel,,CX,25,,,,
